ID,AGE_HEAD,AGE_SPOUSE,SEX_HEAD,SEX_SPOUSE,EDU_HEAD,EDU_SPOUSE,OCC_HEAD,OCC_SPOUSE,STATE,MARITAL,HOUSEHOLD_SIZE,CHILDREN,SPOUSE_PRESENT,WEIGHT,INCOME,HEAD_LABOR,SPOUSE_LABOR,WEEKS_HEAD,WEEKS_SPOUSE,WEEKS_OUT_HEAD,WEEKS_OUT_SPOUSE,EXP,GAS,FOOD_HOME,FOOD_DELIV,FOOD_OUT,RENT,EDUC_EXP,CHILDCARE,TRIPS,WEALTH,HOUSE_VALUE,MORTGAGE,MORT_PAY,HOME_EQUITY,BUSINESS_VAL,PROPERTY_TAX
3977.9999999999986,40.99999999999999,0,2,0,11.999999999999998,0,2629.999999999999,0,31.999999999999996,5,3,2,0,16337.177999999993,51823.99999999997,45999.99999999998,0,51.99999999999999,0,0,0,57039.99999999998,1919.9999999999993,7199.999999999999,0,4159.999999999998,7199.999999999999,0,6719.999999999997,199.99999999999997,-3999.9999999999986,0,0,0,0,0,0
3978.9999999999986,32.99999999999999,29.999999999999996,1,2,16.999999999999996,15.999999999999998,0,2919.999999999999,42,1,4,2,1,8842.893999999998,72999.99999999997,0,72999.99999999997,0,51.99999999999999,51.99999999999999,0,57759.99999999999,4799.999999999999,10399.999999999996,0,5199.999999999999,4799.999999999999,7999.999999999997,1999.9999999999993,2499.9999999999995,18999.999999999993,0,0,0,0,0,0
3979.9999999999986,44,0,2,0,13.999999999999998,0,5239.999999999999,0,36.99999999999999,4,1,0,0,1378.7619999999997,62049.99999999998,61999.99999999998,0,47.99999999999999,0,4,0,55231.99999999998,3599.9999999999995,5199.999999999999,0,2599.9999999999995,12203.999999999995,0,0,2999.999999999999,-48799.99999999998,0,0,0,0,0,0
3980.9999999999986,40,0,1,0,15.999999999999998,0,799.9999999999999,0,6,2,1,0,0,21259.335999999992,89999.99999999997,89999.99999999997,0,51.99999999999999,0,0,0,85679.99999999997,1439.9999999999995,5199.999999999999,0,1559.9999999999998,11999.999999999995,0,0,4999.999999999999,119999.99999999996,0,0,0,0,0,0
3981.9999999999986,51.99999999999999,0,1,0,11.999999999999998,0,9129.999999999996,0,4,4,6,3,0,36043.37499999999,45099.99999999998,35999.99999999999,0,51.99999999999999,0,0,0,22187.99999999999,2399.9999999999995,0,0,239.99999999999997,4799.999999999999,0,0,0,0,0,0,0,0,0,0
3982.9999999999986,44,44,1,2,12.999999999999998,16.999999999999996,7809.999999999997,2309.999999999999,40.99999999999999,1,7,2,1,12522.520999999995,80999.99999999997,11999.999999999995,59999.99999999998,51.99999999999999,51.99999999999999,0,0,51225.98999999997,2399.9999999999995,9099.999999999998,0,1299.9999999999998,11699.999999999998,0,0,199.99999999999997,11999.999999999995,0,0,0,0,0,0
3983.9999999999986,81.99999999999999,80,1,2,11.999999999999998,10,0,0,6,3,2,0,1,26520.01999999999,58179.99999999998,0,0,0,0,51.99999999999999,51.99999999999999,30799.99999999999,1199.9999999999998,5199.999999999999,0,2599.9999999999995,0,0,0,2399.9999999999995,264999.99999999994,208999.9999999999,19999.999999999993,4799.999999999999,188999.99999999994,0,1499.9999999999995
3984.9999999999986,42,40,1,2,10,13.999999999999998,0,0,39,1,2,0,1,12529.461999999994,9451.999999999998,0,0,0,0,51.99999999999999,51.99999999999999,11327.999999999996,1199.9999999999998,0,0,0,5099.999999999998,0,0,0,-33799.999999999985,0,0,0,0,0,0
3985.9999999999986,31.999999999999996,29.999999999999996,1,2,11.999999999999998,11.999999999999998,5549.999999999998,4609.999999999998,35.99999999999999,2,3,1,1,23997.84699999999,72999.99999999997,44999.999999999985,10999.999999999996,51.99999999999999,31.999999999999996,0,20,65289.99999999998,2399.9999999999995,2599.9999999999995,1559.9999999999998,1949.9999999999993,33599.999999999985,0,0,499.99999999999994,9999.999999999996,0,0,0,0,0,0
3986.9999999999986,30.999999999999996,36.99999999999999,1,2,11.999999999999998,12.999999999999998,4139.999999999999,4019.9999999999986,17.999999999999996,2,11,6,1,3093.7309999999993,45563.999999999985,21499.999999999993,24063.999999999985,51.99999999999999,51.99999999999999,0,0,23935.99999999999,0,5199.999999999999,0,0,7499.999999999997,0,0,0,0,0,0,0,0,0,0
3987.9999999999986,44.99999999999999,0,2,0,13.999999999999998,0,4609.999999999998,0,40.99999999999999,4,2,1,0,21758.47099999999,11059.999999999996,599.9999999999999,0,5,0,16.999999999999996,0,9718.619999999997,0,0,599.9999999999999,1199.9999999999998,5018.619999999999,0,0,1499.9999999999995,-9494.999999999998,0,0,0,0,0,0
3988.9999999999986,52.99999999999999,0,2,0,13.999999999999998,0,4809.999999999998,0,11.999999999999998,4,4,2,0,1366.6879999999999,110999.99999999999,56999.99999999998,0,51.99999999999999,0,0,0,48014.819999999985,2039.9999999999993,3899.9999999999986,1559.9999999999998,1199.9999999999998,0,0,5199.999999999999,999.9999999999997,103999.99999999997,159999.99999999997,57999.99999999998,4294.999999999999,101999.99999999997,0,859.9999999999999
3989.9999999999986,40.99999999999999,0,1,0,13.999999999999998,0,4719.999999999999,0,25.999999999999996,2,1,0,0,2211.9459999999995,17999.999999999996,17999.999999999996,0,50.99999999999999,0,0,0,8543.999999999996,0,1299.9999999999998,0,779.9999999999999,2399.9999999999995,0,0,0,-2799.999999999999,0,0,0,0,0,0
3990.9999999999986,34.99999999999999,31.999999999999996,1,2,16.999999999999996,15.999999999999998,3059.999999999999,0,20,1,4,2,1,6166.525999999998,626999.9999999999,624999.9999999998,0,51.99999999999999,0,0,51.99999999999999,152307.99999999994,1199.9999999999998,7799.999999999997,0,1199.9999999999998,0,0,11999.999999999995,14999.999999999995,1012999.9999999995,524999.9999999999,399999.9999999999,23999.99999999999,124999.99999999996,129999.99999999996,3999.9999999999986
3991.9999999999986,26.999999999999996,24.999999999999996,1,2,10,11.999999999999998,9619.999999999996,3599.9999999999995,39,2,3,1,1,5905.683999999999,61199.99999999997,27999.99999999999,7999.999999999997,51.99999999999999,51.99999999999999,0,0,32607.99999999999,1799.9999999999998,10399.999999999996,0,0,0,0,0,0,44749.99999999999,49999.99999999998,14999.999999999995,5399.999999999999,34999.999999999985,0,1499.9999999999995
3992.9999999999986,23.999999999999996,23.999999999999996,1,2,12.999999999999998,13.999999999999998,5619.999999999997,3509.9999999999986,40.99999999999999,1,2,0,1,12604.336999999994,84499.99999999999,49499.999999999985,34999.999999999985,51.99999999999999,51.99999999999999,0,0,34463.55999999998,1199.9999999999998,5199.999999999999,0,2599.9999999999995,7630.539999999997,0,0,999.9999999999997,454999.9999999998,0,0,0,0,0,0
3993.9999999999986,45.99999999999999,0,2,0,15.999999999999998,0,0,0,42,4,3,0,0,2444.4129999999996,43967.999999999985,0,0,0,0,51.99999999999999,0,37919.999999999985,1439.9999999999995,2599.9999999999995,0,1299.9999999999998,0,0,0,1999.9999999999993,28999.99999999999,288999.9999999999,269999.99999999994,11111.999999999996,18999.999999999993,0,0
3994.9999999999986,49,0,2,0,11.999999999999998,0,4599.999999999998,0,6,2,2,0,0,3040.274999999999,39999.999999999985,0,0,51.99999999999999,0,0,0,25367.349999999984,719.9999999999999,6239.299999999999,0,2079.9999999999995,4380.729999999999,0,0,499.99999999999994,16999.999999999996,0,0,0,0,0,0
3995.9999999999986,22,0,2,0,13.999999999999998,0,3599.9999999999995,0,17.999999999999996,2,3,2,0,3952.7739999999985,21237.999999999993,21237.999999999993,0,51.99999999999999,0,0,0,7173.159999999997,0,0,0,0,1583.9999999999998,199.99999999999997,0,0,0,0,0,0,0,0,0
3996.9999999999986,40.99999999999999,0,2,0,13.999999999999998,0,2549.999999999999,0,42,4,3,0,0,1550.6939999999997,60999.99999999997,49999.99999999998,0,51.99999999999999,0,0,0,38159.99999999998,1919.9999999999993,5199.999999999999,0,2599.9999999999995,12899.999999999996,99.99999999999999,0,599.9999999999999,16499.999999999996,0,0,0,0,0,0
3997.9999999999986,27.999999999999996,27.999999999999996,1,2,11.999999999999998,13.999999999999998,8139.999999999996,4029.9999999999995,44.99999999999999,1,3,1,1,1273.2759999999996,60229.99999999998,59279.99999999998,949.9999999999999,51.99999999999999,2,0,0,36645.999999999985,2879.999999999999,3899.9999999999986,0,779.9999999999999,1199.9999999999998,99.99999999999999,0,0,-14899.999999999995,0,0,0,0,0,0
3998.9999999999986,59.99999999999999,0,2,0,11.999999999999998,0,0,0,18.999999999999996,4,1,0,0,32886.64499999999,23199.99999999999,0,0,0,0,51.99999999999999,0,15445.999999999995,479.99999999999994,2599.9999999999995,0,1559.9999999999998,0,0,0,699.9999999999999,437474.9999999998,109999.99999999999,0,0,109999.99999999999,0,1719.9999999999998
3999.9999999999986,35.99999999999999,37.99999999999999,1,2,16.999999999999996,16.999999999999996,2199.9999999999995,2199.9999999999995,36.99999999999999,1,5,3,1,1283.0219999999995,138108.99999999994,58108.99999999997,79999.99999999997,49.99999999999999,51.99999999999999,2,0,79675.99999999997,1799.9999999999998,7199.999999999999,0,1199.9999999999998,16199.999999999995,0,15959.999999999995,999.9999999999997,-51435.999999999985,0,0,0,0,0,0
4000.9999999999995,61.99999999999999,0,2,0,11,0,4609.999999999998,0,6,2,6,0,0,2387.3469999999998,72399.99999999999,2999.999999999999,0,32.99999999999999,0,20,0,38399.999999999985,0,10399.999999999996,0,2599.9999999999995,15599.999999999995,0,0,299.99999999999994,0,0,0,0,0,0,0
4001.9999999999986,24.999999999999996,0,2,0,13.999999999999998,0,5239.999999999999,0,25.999999999999996,2,2,0,0,1459.4299999999996,148049.99999999994,52999.99999999998,0,51.99999999999999,0,0,0,48303.999999999985,2999.999999999999,5199.999999999999,0,1199.9999999999998,12659.999999999995,0,0,1999.9999999999993,-16999.999999999996,0,0,0,0,0,0
4002.9999999999986,57.99999999999999,56.99999999999999,1,2,15.999999999999998,14.999999999999998,139.99999999999997,4999.999999999999,1,1,2,0,1,2386.559999999999,193337.9999999999,149999.99999999997,41999.999999999985,51.99999999999999,51.99999999999999,0,0,55653.99999999998,3599.9999999999995,2599.9999999999995,0,1559.9999999999998,0,0,0,7999.999999999997,817499.9999999998,215999.99999999997,51999.999999999985,13199.999999999995,163999.99999999997,0,599.9999999999999
4003.9999999999986,35.99999999999999,40,1,2,15.999999999999998,13.999999999999998,4809.999999999998,2144.9999999999995,8,1,4,2,1,8110.507999999997,129999.99999999996,74999.99999999997,54999.99999999998,51.99999999999999,51.99999999999999,0,0,70119.99999999997,2399.9999999999995,5199.999999999999,0,5199.999999999999,0,0,2999.999999999999,1999.9999999999993,164999.99999999997,349999.9999999999,199999.99999999994,16999.999999999996,149999.99999999997,0,1999.9999999999993
4004.9999999999986,44,44,1,2,15.999999999999998,15.999999999999998,5619.999999999997,909.9999999999999,52.99999999999999,1,2,0,1,14428.921999999993,99499.99999999997,48499.99999999998,38999.999999999985,51.99999999999999,51.99999999999999,0,0,23295.99999999999,1079.9999999999998,3639.9999999999995,0,2599.9999999999995,0,0,0,3499.9999999999986,971999.9999999995,299999.99999999994,0,0,299999.99999999994,0,2599.9999999999995
4005.9999999999995,42.99999999999999,36.99999999999999,1,2,13.999999999999998,11.999999999999998,4199.999999999999,3254.999999999999,52.99999999999999,1,6,4,1,10717.232999999995,98025.99999999999,67999.99999999997,29999.99999999999,51.99999999999999,51.99999999999999,0,0,68779.99999999999,2399.9999999999995,15599.999999999995,0,3119.9999999999995,0,13199.999999999995,0,2999.999999999999,129999.99999999996,279999.9999999999,199999.99999999994,8299.999999999998,79999.99999999997,0,2099.9999999999995
4006.9999999999986,57.99999999999999,62.99999999999999,1,2,15.999999999999998,13.999999999999998,429.99999999999994,0,21,1,2,0,1,22605.933999999997,140799.99999999994,140799.99999999994,0,51.99999999999999,0,0,51.99999999999999,70616.37999999999,959.9999999999999,10399.999999999996,0,2599.9999999999995,0,0,0,3999.9999999999986,267799.99999999994,399999.9999999999,225999.99999999997,20199.999999999993,173999.99999999997,0,5999.999999999998
4007.9999999999986,23.999999999999996,0,2,0,12.999999999999998,0,4319.999999999998,0,6,2,1,0,0,20053.09999999999,34999.999999999985,34999.999999999985,0,51.99999999999999,0,0,0,31769.99999999999,1199.9999999999998,7799.999999999997,0,5199.999999999999,9599.999999999998,0,0,399.99999999999994,-2999.999999999999,0,0,0,0,0,0
4008.9999999999995,42.99999999999999,40,1,2,16.999999999999996,13.999999999999998,10,0,47.99999999999999,1,5,3,1,12538.959999999992,387199.9999999998,384999.9999999998,0,51.99999999999999,0,0,51.99999999999999,146019.99999999994,1799.9999999999998,10399.999999999996,0,10399.999999999996,0,24999.99999999999,0,19999.999999999993,794999.9999999998,524999.9999999999,219999.99999999997,4099.999999999999,304999.9999999999,0,12499.999999999995
4009.9999999999986,33.99999999999999,0,2,0,13.999999999999998,0,4219.999999999999,0,44.99999999999999,2,4,3,0,1277.0969999999995,17999.999999999996,17999.999999999996,0,51.99999999999999,0,0,0,15839.999999999995,0,1039.9999999999998,0,479.99999999999994,2279.9999999999995,119.99999999999999,0,1999.9999999999993,-52999.99999999998,0,0,0,0,0,0
4010.9999999999986,31.999999999999996,0,1,0,9,0,7349.999999999997,0,28.999999999999996,2,1,0,0,1262.2449999999997,23899.999999999985,23399.99999999999,0,51.99999999999999,0,0,0,45826.999999999985,0,15599.999999999995,0,5199.999999999999,10811.999999999995,0,0,1199.9999999999998,0,0,0,0,0,0,0
4011.9999999999986,40,40,1,2,15.999999999999998,15.999999999999998,4809.999999999998,2309.999999999999,52.99999999999999,1,6,4,1,13685.199999999995,289999.9999999999,249999.9999999999,39999.999999999985,51.99999999999999,51.99999999999999,0,0,135369.99999999994,7199.999999999999,20799.999999999993,0,6239.999999999999,0,19999.999999999993,0,17999.999999999996,996999.9999999997,799999.9999999998,414999.99999999977,20799.999999999993,384999.9999999998,0,5999.999999999998
4012.9999999999986,54.99999999999999,0,1,0,9,0,0,0,23.999999999999996,4,1,0,0,2130.2709999999997,24999.99999999999,0,0,0,0,51.99999999999999,0,23113.999999999985,0,2599.9999999999995,0,0,11999.999999999995,0,0,0,-994.9999999999999,0,0,0,0,0,0
4013.999999999998,45.99999999999999,0,2,0,15.999999999999998,0,2829.9999999999986,0,39,4,2,0,0,3086.1749999999993,82371.99999999994,70999.99999999997,0,51.99999999999999,0,0,0,47513.999999999985,599.9999999999999,3119.9999999999995,0,1559.9999999999998,0,0,0,1999.9999999999993,91499.99999999997,279999.9999999999,216999.9999999999,13408.999999999995,62999.99999999998,0,5299.999999999998
4014.9999999999986,55.99999999999999,57.99999999999999,1,2,15.999999999999998,14.999999999999998,99.99999999999999,1005.9999999999997,40.99999999999999,1,3,0,1,24945.84799999999,223525.9999999999,113999.99999999999,98499.99999999999,51.99999999999999,51.99999999999999,0,0,111202.58999999995,1799.9999999999998,20799.999999999993,0,3899.9999999999986,0,0,0,0,453999.9999999998,639999.9999999999,448999.9999999998,29169.99999999999,190999.99999999994,0,10999.999999999996
4015.9999999999986,25.999999999999996,24.999999999999996,1,2,11.999999999999998,11.999999999999998,7999.999999999997,4599.999999999998,39,1,4,2,1,8404.738999999998,41609.99999999998,41599.99999999998,0,51.99999999999999,0,0,51.99999999999999,41879.99999999998,2399.9999999999995,10399.999999999996,0,3119.9999999999995,0,0,0,0,33999.999999999985,99999.99999999997,84999.99999999997,6199.999999999999,14999.999999999995,0,1199.9999999999998
4016.999999999998,40,39,1,2,13.999999999999998,15.999999999999998,7749.999999999997,1949.9999999999993,52.99999999999999,1,4,2,1,11999.421999999995,89005.99999999997,45999.99999999998,42999.999999999985,51.99999999999999,51.99999999999999,0,0,51389.999999999985,3839.9999999999986,7799.999999999997,0,2079.9999999999995,0,0,5999.999999999998,1199.9999999999998,166999.99999999997,319999.99999999994,182999.99999999994,11869.999999999996,136999.99999999997,0,2899.999999999999
4017.9999999999986,64.99999999999999,64.99999999999999,1,2,13.999999999999998,16.999999999999996,10,49.99999999999999,42,1,2,0,1,15512.652999999993,38199.999999999985,0,9999.999999999996,51.99999999999999,51.99999999999999,0,0,52789.99999999999,2399.9999999999995,5199.999999999999,0,4159.999999999998,0,0,0,999.9999999999997,904999.9999999999,249999.9999999999,0,0,249999.9999999999,49999.99999999998,4799.999999999999
4018.9999999999986,28.999999999999996,0,1,0,11,0,4049.9999999999986,0,23.999999999999996,2,1,0,0,1271.9859999999996,1999.9999999999993,1999.9999999999993,0,47.99999999999999,0,0,0,5039.999999999999,0,0,0,0,3599.9999999999995,0,0,0,0,0,0,0,0,0,0
4019.9999999999986,30.999999999999996,30.999999999999996,1,2,15.999999999999998,16.999999999999996,20,799.9999999999999,52.99999999999999,1,2,0,1,13122.056999999995,134199.99999999997,68999.99999999999,64999.99999999998,51.99999999999999,51.99999999999999,0,0,101847.99999999997,4799.999999999999,10399.999999999996,1039.9999999999998,10399.999999999996,0,0,0,3999.9999999999986,260999.9999999999,424999.9999999998,226999.9999999999,13371.999999999995,197999.99999999994,0,2999.999999999999
4020.9999999999986,32.99999999999999,0,2,0,16.999999999999996,0,4999.999999999999,0,52.99999999999999,2,2,0,0,7549.783999999999,95039.99999999996,37999.999999999985,0,51.99999999999999,0,0,0,79219.99999999997,4799.999999999999,7799.999999999997,0,2599.9999999999995,19199.999999999993,0,0,20399.999999999993,42499.999999999985,0,0,0,0,0,0
4021.999999999998,61.99999999999999,62.99999999999999,1,2,10,13.999999999999998,7899.999999999999,0,40.99999999999999,1,2,0,1,24030.140999999992,86999.99999999996,61999.99999999998,0,51.99999999999999,0,0,51.99999999999999,52389.99999999999,3599.9999999999995,3119.9999999999995,0,5199.999999999999,0,0,0,999.9999999999997,238999.99999999988,224999.9999999999,3999.9999999999986,16199.999999999995,220999.9999999999,0,2599.9999999999995
4022.9999999999986,49.99999999999999,0,2,0,15.999999999999998,0,10,0,47,4,2,1,0,41963.97999999999,158799.99999999997,147499.99999999994,0,51.99999999999999,0,0,0,69459.99999999999,1439.9999999999995,3899.9999999999986,0,3119.9999999999995,0,0,0,6999.999999999997,847999.9999999999,499999.9999999998,234999.99999999988,29999.99999999999,264999.99999999994,699999.9999999998,3999.9999999999986
4023.999999999998,39,32.99999999999999,1,2,11.999999999999998,11.999999999999998,6499.999999999998,0,42,1,2,0,1,55327.392999999975,70099.99999999997,69999.99999999997,0,51.99999999999999,0,0,51.99999999999999,37809.99999999999,779.9999999999999,4159.999999999998,0,1299.9999999999998,0,0,0,1499.9999999999995,164999.99999999997,119999.99999999996,29999.99999999999,4319.999999999998,89999.99999999997,0,1999.9999999999993
4024.9999999999986,58.99999999999999,0,2,0,11.999999999999998,0,0,0,6,4,1,0,0,2250.6259999999997,9972,0,0,0,0,51.99999999999999,0,4274.999999999999,0,959.9999999999999,0,119.99999999999999,3119.9999999999995,0,0,0,0,0,0,0,0,0,0
4025.9999999999986,32.99999999999999,28.999999999999996,1,2,13.999999999999998,11.999999999999998,6049.999999999998,4049.9999999999986,52.99999999999999,1,4,2,1,11114.841999999995,87199.99999999996,59999.99999999998,27199.99999999999,51.99999999999999,51.99999999999999,0,0,52286.99999999998,2399.9999999999995,3899.9999999999986,0,1299.9999999999998,0,5999.999999999998,10391.999999999995,149.99999999999997,738899.9999999998,399999.9999999999,279999.9999999999,15399.999999999995,119999.99999999996,599999.9999999999,2599.9999999999995
4026.999999999998,24.999999999999996,0,1,0,11.999999999999998,0,8999.999999999998,0,21,5,1,0,0,21543.95699999999,44999.999999999985,44999.999999999985,0,51.99999999999999,0,0,0,60941.55999999997,3599.9999999999995,5199.999999999999,479.99999999999994,1559.9999999999998,11399.999999999998,0,0,3999.9999999999986,3299.9999999999986,0,0,0,0,0,0
4027.9999999999986,86.99999999999999,0,2,0,11.999999999999998,0,0,0,18.999999999999996,3,1,0,0,34909.59199999998,30699.99999999999,0,0,0,0,51.99999999999999,0,30263.28999999999,839.9999999999999,2079.9999999999995,0,3899.9999999999986,13799.999999999995,0,0,0,92999.99999999997,0,0,0,0,0,0
4028.9999999999986,32.99999999999999,25.999999999999996,1,2,10,11.999999999999998,4049.9999999999986,3599.9999999999995,18.999999999999996,1,4,1,1,1263.9239999999995,98079.99999999996,9999.999999999996,29999.99999999999,51.99999999999999,51.99999999999999,0,0,21757.00999999999,959.9999999999999,2599.9999999999995,0,1199.9999999999998,3599.9999999999995,0,0,599.9999999999999,4999.999999999999,0,0,0,0,0,0
4029.9999999999995,49.99999999999999,42,1,2,16.999999999999996,16.999999999999996,119.99999999999999,1106.9999999999998,40,1,2,0,1,8684.795999999998,325999.99999999994,209999.9999999999,114999.99999999999,51.99999999999999,50.99999999999999,0,1,135199.99999999997,4799.999999999999,10399.999999999996,5199.999999999999,12999.999999999996,0,0,0,2499.9999999999995,84999.99999999997,219999.99999999997,159999.99999999997,11399.999999999998,59999.99999999998,0,2999.999999999999
4030.9999999999995,59.99999999999999,0,2,0,11,0,0,0,6,3,2,0,0,2034.1109999999994,22186.999999999993,0,0,0,0,51.99999999999999,0,9599.999999999998,479.99999999999994,2079.9999999999995,0,0,3827.9999999999986,0,0,0,1059.9999999999998,0,0,0,0,0,0
4031.9999999999986,75.99999999999999,0,2,0,11.999999999999998,0,0,0,17.999999999999996,4,1,0,0,9847.403999999999,19955.99999999999,0,0,0,0,51.99999999999999,0,13842.709999999994,1199.9999999999998,1559.9999999999998,0,1039.9999999999998,0,0,0,0,130799.99999999996,49999.99999999998,0,0,49999.99999999998,0,349.99999999999994
4032.9999999999995,47,0,1,0,13.999999999999998,0,0,0,40.99999999999999,4,2,1,0,7332.123999999997,19803.999999999993,0,0,0,0,51.99999999999999,0,20821.99999999999,599.9999999999999,2079.9999999999995,0,1199.9999999999998,11951.999999999996,49.99999999999999,0,399.99999999999994,-9799.999999999998,0,0,0,0,0,0
4033.9999999999986,62.99999999999999,60.99999999999999,1,2,15.999999999999998,13.999999999999998,849.9999999999999,5119.999999999998,35.99999999999999,1,2,0,1,11360.397999999997,137499.99999999997,79999.99999999997,4499.999999999999,51.99999999999999,51.99999999999999,0,0,72975.99999999997,0,7799.999999999997,0,7799.999999999997,0,0,0,9999.999999999996,1799999.9999999993,499999.9999999998,0,0,499999.9999999998,0,5999.999999999998
4034.9999999999986,26.999999999999996,0,2,0,12.999999999999998,0,4719.999999999999,0,5,2,3,2,0,9395.528999999999,11699.999999999998,11699.999999999998,0,39,0,0,0,24939.99999999999,3599.9999999999995,0,0,2599.9999999999995,6299.999999999998,0,0,2399.9999999999995,9999.999999999996,0,0,0,0,0,0
4035.9999999999995,25.999999999999996,0,1,0,15.999999999999998,0,1839.9999999999998,0,6,2,1,0,0,20353.015999999992,18049.999999999993,17999.999999999996,0,51.99999999999999,0,0,0,26301.99999999999,359.99999999999994,5199.999999999999,0,1559.9999999999998,5999.999999999998,6299.999999999998,0,0,-7299.999999999997,0,0,0,0,0,0
4036.9999999999986,62.99999999999999,0,2,0,9,0,0,0,39,4,1,0,0,32751.29999999999,23927.999999999985,0,0,0,0,51.99999999999999,0,16455.27999999999,0,4020.5999999999985,0,2015.349999999999,6599.999999999997,0,0,0,0,0,0,0,0,0,0
4037.9999999999995,34.99999999999999,0,2,0,15.999999999999998,0,3599.9999999999995,0,40.99999999999999,2,1,0,0,6677.354999999997,45652.99999999998,29299.999999999985,0,51.99999999999999,0,0,0,27267.99999999999,1079.9999999999998,4159.999999999998,0,1299.9999999999998,7199.999999999999,0,0,999.9999999999997,53504.99999999998,0,0,0,0,0,0
4038.9999999999995,53.99999999999999,0,1,0,11.999999999999998,0,6359.999999999997,0,11.999999999999998,4,1,0,0,2872.2399999999984,62499.99999999998,55999.99999999998,0,39,0,0,0,19754.68999999999,3599.9999999999995,3639.9999999999995,0,2079.9999999999995,4634.689999999998,0,0,0,7499.999999999997,0,0,0,0,0,0
4039.9999999999986,50.99999999999999,47.99999999999999,1,2,14.999999999999998,15.999999999999998,3849.9999999999986,3819.9999999999986,6,1,3,0,1,25880.739999999994,571499.9999999999,259999.9999999999,149999.99999999997,47.99999999999999,51.99999999999999,5,0,115219.99999999999,2399.9999999999995,15599.999999999995,0,7799.999999999997,0,9999.999999999996,0,4999.999999999999,1419999.9999999993,799999.9999999998,229999.9999999999,25799.999999999993,569999.9999999999,0,6999.999999999997
4041.9999999999986,61.99999999999999,49.99999999999999,1,2,10,11.999999999999998,7199.999999999999,9119.999999999996,54.99999999999999,1,2,0,1,12956.668999999993,42814.999999999985,2469.999999999999,13499.999999999995,25.999999999999996,51.99999999999999,25.999999999999996,0,38563.99999999998,1439.9999999999995,5199.999999999999,2599.9999999999995,2079.9999999999995,0,0,0,999.9999999999997,49499.999999999985,39999.999999999985,21999.999999999993,5591.999999999998,17999.999999999996,0,819.9999999999999
4042.9999999999986,70.99999999999999,70.99999999999999,1,2,15.999999999999998,11.999999999999998,0,0,6,1,2,0,1,25935.375999999993,86499.99999999997,0,0,0,0,51.99999999999999,51.99999999999999,66529.85999999997,299.99999999999994,5199.999999999999,0,7799.999999999997,0,0,0,9999.999999999996,4284999.999999998,1799999.9999999993,24999.99999999999,4819.859999999999,1774999.9999999993,0,14999.999999999995
4043.9999999999986,49,44.99999999999999,1,2,7,11,7329.999999999997,4229.999999999999,39,1,3,1,1,6986.633999999999,7199.999999999999,7199.999999999999,0,51.99999999999999,0,0,0,19661.999999999993,0,8319.999999999998,649.9999999999999,0,5699.999999999999,0,0,0,899.9999999999999,0,0,0,0,0,0
4044.9999999999986,34.99999999999999,29.999999999999996,1,2,11.999999999999998,11.999999999999998,9129.999999999996,0,39,4,2,0,1,10856.623999999994,29999.99999999999,29999.99999999999,0,51.99999999999999,0,0,51.99999999999999,36309.999999999985,1199.9999999999998,7799.999999999997,0,3119.9999999999995,0,11999.999999999995,0,0,33999.999999999985,29999.99999999999,0,0,29999.99999999999,0,799.9999999999999
4046.9999999999986,22,0,2,0,11.999999999999998,0,3599.9999999999995,0,40.99999999999999,2,1,0,0,13472.907999999994,18049.999999999993,17999.999999999996,0,51.99999999999999,0,0,0,23793.37999999999,1199.9999999999998,3899.9999999999986,0,539.9999999999999,4679.999999999999,0,0,1999.9999999999993,899.9999999999999,0,0,0,0,0,0
4047.9999999999986,25.999999999999996,0,1,0,9,0,0,0,39,2,1,0,0,19587.74199999999,0,0,0,0,0,0,0,14455.469999999992,0,3388.0799999999986,0,0,8521.849999999997,0,0,0,-49999.99999999998,0,0,0,0,0,0
4048.9999999999995,26.999999999999996,0,2,0,11,0,4049.9999999999986,0,44.99999999999999,5,3,2,0,1314.0009999999997,14309.999999999993,12999.999999999996,0,29.999999999999996,0,22.999999999999996,0,8267.999999999996,0,0,0,2079.9999999999995,527.9999999999999,0,0,0,0,0,0,0,0,0,0
4049.9999999999986,28.999999999999996,0,1,0,15.999999999999998,0,3929.9999999999986,0,8,2,1,0,0,32633.786999999997,16199.999999999995,15999.999999999995,0,51.99999999999999,0,0,0,29304.99999999999,719.9999999999999,7799.999999999997,1559.9999999999998,1039.9999999999998,7199.999999999999,0,0,1499.9999999999995,-10199.999999999996,0,0,0,0,0,0
4050.9999999999986,26.999999999999996,26.999999999999996,1,2,11.999999999999998,11.999999999999998,4699.999999999999,3639.9999999999995,11.999999999999998,1,2,0,1,3673.5509999999986,77999.99999999997,37999.999999999985,39999.999999999985,51.99999999999999,51.99999999999999,0,0,33709.169999999984,1439.9999999999995,1919.9999999999993,0,2599.9999999999995,12959.999999999996,0,0,599.9999999999999,34999.999999999985,0,0,0,0,0,0
4051.9999999999986,31.999999999999996,22.999999999999996,1,2,15.999999999999998,15.999999999999998,2719.9999999999995,5859.999999999998,44,2,2,0,1,12374.615999999993,51099.99999999997,32999.999999999985,17999.999999999996,51.99999999999999,51.99999999999999,0,0,44575.999999999985,839.9999999999999,4159.999999999998,0,1559.9999999999998,15599.999999999995,0,0,2999.999999999999,17999.999999999996,0,0,0,0,0,0
